Anon Student Id	Session Id	Time	Problem Start Time	Level (Topic)	Problem Name	Condition Name	Condition Type	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Parent Question ID)	CF (Experiment ID)	Step Name	CF (Stage)	CF (Key)	CF (LLM Evaluation)	CF (LLM Explanation)	CF (LLM Outcome)	CF (System Outcome)	CF (Anon Teacher Id)	CF (Course)	Outcome
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:11	6.10B Rock Cycle	What process is vital for metamorphic rocks to become igneous rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Sunt non necessitatibus ut.	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	melting	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103472	35	103474	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:11	6.10D Plate Tectonics	What visual evidence supports Pangea's existence?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Temporibus dolore illo dolores.	6.10D Plate Tectonics	I can explain Pangea	125240	2810	'jigsaw' fit	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103712	35	103714	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:11	6.10D Plate Tectonics	How long ago did Pangea exist?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Sit quos aut et.	6.10D Plate Tectonics	I can explain Pangea	125240	2810	300 million years	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103696	35	103698	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:10	6.10D Plate Tectonics	What geological features can form at convergent continental to oceanic plate boundaries due to volcanic activity?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Aliquid deleniti voluptates qui.	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to oceanic plate boundary	125240	2810	Volcanic islands and mountain ranges	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103664	35	103666	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:10	6.10D Plate Tectonics	The continental plate is denser than the oceanic plate at convergent continental to oceanic plate boundaries.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to oceanic plate boundary	125240	2810	FALSE	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103660	35	103663	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:10	6.10D Plate Tectonics	At a convergent continental to continental plate boundary, the collision can form uplifted _____.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Vel odit sit dolores.	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to continental plate boundary	125240	2810	plateaus	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103692	35	103693	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:10	6.10D Plate Tectonics	Why is volcanic activity unlikely at convergent continental to continental boundaries?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Qui qui perferendis dolores.	6.10D Plate Tectonics	I can identify what types of land forms at a convergent continental to continental plate boundary	125240	2810	No subduction, too buoyant	free_response	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103676	35	103678	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:09	6.10D Plate Tectonics	What geographical feature separates the Eurasian and North American plates?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Mid-Atlantic Ridge	6.10D Plate Tectonics	I can identify the major plate tectonic plates	125240	2810	Mid-Atlantic Ridge	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103724	post-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:09	6.10D Plate Tectonics	The _____ Plate is the largest of the Earth's tectonic plates.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Aut aliquam consequatur distinctio.	6.10D Plate Tectonics	I can identify the major plate tectonic plates	125240	2810	Pacific	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103720	35	103721	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:09	6.10D Plate Tectonics	Which mountain range is an example of one formed by continental-continental convergence?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	The Alps	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	The Himalayas	select_one_multiple_choice	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z		35	103612	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3114	2024-04-19 05:00:00	2024-03-25 21:19:09	6.10D Plate Tectonics	Continental-Continental convergence leads to the formation of _____ ranges.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Culpa aliquam et voluptas.	6.10D Plate Tectonics	I can identify the three types of convergent plate boundaries	125240	2810	mountain	short_answer	2024-04-19 05:00:00 UTC	2024-04-19T05:00:00.000Z	103604	35	103605	post-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:09	6.5C Formation of a New Substance	_____ light during a reaction is evidence of a chemical change.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	In temporibus dicta magni.	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2810	Emitting	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103960	35	103961	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:08	6.5C Formation of a New Substance	Gas bubbles forming in a liquid mixture is an indication of a chemical change.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.5C Formation of a New Substance	I can identify the evidences of a chemical change	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103944	35	103947	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:08	6.5C Formation of a New Substance	What does the formation of a precipitate signify?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Voluptas veritatis provident molestias.	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2810	Chemical change	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103992	35	103994	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:08	6.5C Formation of a New Substance	An increase in _____ during a reaction suggests a new substance is being formed.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Laborum eius ullam consequuntur.	6.5C Formation of a New Substance	I can examine an object and see its physical properties	125240	2810	temperature	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103996	35	103997	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:08	6.5C Formation of a New Substance	What does the absorption of energy during a reaction indicate?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Vero quo eum commodi.	6.5C Formation of a New Substance	I can identify a chemical change	125240	2810	Chemical change	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103912	35	103914	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:07	6.5C Formation of a New Substance	What does precipitate formation in a mixture indicate?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quaerat soluta magnam occaecati.	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2810	chemical change	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103976	35	103978	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:07	6.5C Formation of a New Substance	A change in _____ or taste indicates a chemical change.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Quidem aliquid tenetur nobis.	6.5C Formation of a New Substance	I can identify a chemical change	125240	2810	smell	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103908	35	103909	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:07	6.5C Formation of a New Substance	The formation of gas can be an indication of a chemical change.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.5C Formation of a New Substance	I can analyze two substances and combine them to see a chemical change.	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103972	35	103975	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:07	6.5C Formation of a New Substance	The production of a _____ is a sign of a chemical change.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Sint sed quam incidunt.	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2810	precipitate	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103936	35	103937	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:06	6.5C Formation of a New Substance	Which of the following best indicates a chemical change?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Water boiling into steam	6.5C Formation of a New Substance	I can differentiate between a chemical and physical change	125240	2810	A color change in a mixture	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103916	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:06	6.9A Thermal Energy Transfer	What is unique about how radiation transfers heat?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	It only occurs within solids	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	It happens through electromagnetic waves without a medium	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103776	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:06	6.9A Thermal Energy Transfer	What is the goal of heat transfer between objects?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Dolores atque et sit.	6.9A Thermal Energy Transfer	I can identify the three types of thermal energy transfer: convection, conduction and radiation	125240	2810	Reach equilibrium	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103780	35	103782	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:06	6.9A Thermal Energy Transfer	What effect does temperature equilibrium have on a system?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	It causes the system to stop functioning	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2810	It makes the system more stable	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103860	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:06	6.9A Thermal Energy Transfer	Temperature equilibrium means objects have the same temperature, not that they are hot or cold.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	FALSE	6.9A Thermal Energy Transfer	I can explain that all objects try to reach equilibrium in temperature	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103852	35	103855	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:05	6.9A Thermal Energy Transfer	In heating and cooling systems, _____ is the method used to transfer heat.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Earum et dolor sit.	6.9A Thermal Energy Transfer	I can explain that convection is the transfer of heat through hot and cold gas or liquid	125240	2810	convection	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103808	35	103809	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:05	6.9A Thermal Energy Transfer	Convection occurs when warmer areas of a liquid or gas _____ to cooler areas.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Est quia dicta et.	6.9A Thermal Energy Transfer	I can explain that convection is the transfer of heat through hot and cold gas or liquid	125240	2810	rise	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103792	35	103793	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:05	6.9A Thermal Energy Transfer	Radiation is a key form of _____ transfer important in environmental science and physics.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Ipsa similique labore est.	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2810	heat	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103888	35	103889	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:05	6.9A Thermal Energy Transfer	Radiation transfers heat through _____ waves.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Cum est ut et.	6.9A Thermal Energy Transfer	I can explain that radiation is the transfer of heat through waves in space	125240	2810	electromagnetic	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103872	35	103873	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:04	6.9A Thermal Energy Transfer	Conduction continues until thermal _____ is achieved.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Et laborum reprehenderit veritatis.	6.9A Thermal Energy Transfer	I can explain that conduction is the transfer of heat through direct contact that moves from hot to cool	125240	2810	equilibrium	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103820	35	103821	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:05	6.9A Thermal Energy Transfer	Copper transfers heat faster than rubber through conduction.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	FALSE	6.9A Thermal Energy Transfer	I can explain that conduction is the transfer of heat through direct contact that moves from hot to cool	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103836	35	103839	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:04	6.3 Force and Motion	The formula for calculating distance indicates that distance increases exponentially with speed and time.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103352	35	103355	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:04	6.3 Force and Motion	What is needed to calculate the distance traveled by an object?	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Rerum corrupti et voluptatem.	6.3 Force and Motion	I can calculate distance using speed and time measurements	125240	2810	Speed and time	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103348	35	103350	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:03	6.3 Force and Motion	Unbalanced forces can cause a stationary object to _____.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quae voluptas harum non.	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2810	move	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103240	35	103241	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:04	6.3 Force and Motion	When forces are balanced, an object's motion _____ change.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Quo tenetur dolor labore.	6.3 Force and Motion	I can compare balanced vs unbalanced forces.	125240	2810	doesn't	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103244	35	103245	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:03	6.3 Force and Motion	Which factor is not necessary when calculating time?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Speed	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	Color of the object	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103324	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:03	6.3 Force and Motion	Higher speed generally results in _____ travel time over a fixed distance.	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Non nemo consectetur eaque.	6.3 Force and Motion	I can calculate time using distance speed measurements	125240	2810	less	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103320	35	103321	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:03	6.3 Force and Motion	As the roller coaster descends, potential energy _____.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Iste dolorem quia voluptate.	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	decreases	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103372	35	103373	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:03	6.3 Force and Motion	Potential energy on a roller coaster is highest at the _____.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Sed et architecto non.	6.3 Force and Motion	I can describe which points have the highest/ lowest kinetic and potential energy on a roller coaster model.	125240	2810	top	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103360	35	103361	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:02	6.3 Force and Motion	Average speed is found by multiplying the total distance with the total time.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate average speed using distance time measurements.	125240	2810	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103288	35	103291	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:02	6.3 Force and Motion	Unit changes in distance or time affect the calculation of speed.	Low Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	TRUE	6.3 Force and Motion	I can calculate average speed using distance time measurements.	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103304	35	103307	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:02	6.10B Rock Cycle	Deposition leads to the formation of igneous rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.10B Rock Cycle	I can explain how an igneous rock is transformed from a metamorphic and sedimentary rock	125240	2810	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103496	35	103499	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:02	6.10B Rock Cycle	Sedimentary rocks are formed when magma cools and solidifies.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.10B Rock Cycle	I can explain how an igneous rock is transformed from a metamorphic and sedimentary rock	125240	2810	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103480	35	103483	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:01	6.10B Rock Cycle	Igneous rocks are characterized by a crystalline texture.	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	TRUE	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	TRUE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103400	35	103403	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:01	6.10B Rock Cycle	Which type of rock is most likely to contain fossils?	High Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Metamorphic	6.10B Rock Cycle	I can classify a rock as metamorphic, igneous, or sedimentary	125240	2810	Sedimentary	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103396	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:01	6.10B Rock Cycle	Deposition is not a necessary step in the transformation of igneous rocks into sedimentary rocks.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	FALSE	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	FALSE	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103440	35	103443	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:00	6.10B Rock Cycle	Sediments are transformed into sedimentary rocks through compaction and _____.	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Qui dolores non et.	6.10B Rock Cycle	I can explain how a sedimentary rock is transformed from a metamorphic and igneous rock	125240	2810	cementation	short_answer	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103436	35	103437	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:00	6.10B Rock Cycle	What processes are included in the rock cycle?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Corporis libero deserunt illum.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2810	formation, breakdown, reformation	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103420	35	103422	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:19:00	6.10B Rock Cycle	How do rocks transform into different types?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	Rem blanditiis et commodi.	6.10B Rock Cycle	I can describe how a rock is formed through a cycle	125240	2810	through the rock cycle	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103408	35	103410	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:18:59	6.10B Rock Cycle	What phase is critical in the transformation from metamorphic to sedimentary rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Numquam atque alias aut.	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	sedimentation	free_response	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z	103476	35	103478	pre-test	nsf-phase-2				correct	1161	6th Grade Science 23-24	correct
23913	3113	2024-03-27 05:00:00	2024-03-25 21:18:59	6.10B Rock Cycle	Which process is crucial for forming igneous rocks from metamorphic rocks?	High Topic spacing	Topic spacing	Low Learning objective spacing	Learning objective spacing	Low Question variability	Question variability	Select	Compaction	6.10B Rock Cycle	I can explain how metamorphic rock is transformed to an igneous or sedimentary rock	125240	2810	Melting	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103472	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
23913	3113	2024-03-27 05:00:00	2024-03-25 21:18:59	6.10D Plate Tectonics	Which feature serves as evidence for Pangea's existence?	Low Topic spacing	Topic spacing	High Learning objective spacing	Learning objective spacing	High Question variability	Question variability	Select	The distribution of deserts	6.10D Plate Tectonics	I can explain Pangea	125240	2810	The 'jigsaw' fit of continents	select_one_multiple_choice	2024-03-27 05:00:00 UTC	2024-03-27T05:00:00.000Z		35	103712	pre-test	nsf-phase-2				incorrect	1161	6th Grade Science 23-24	incorrect
