Anon Student Id	Session Id	Time	Problem Start Time	Problem Name	Level (Course)	Input	Condition Name	Condition Type	Condition Name	Condition Type	Action	Selection	KC (Topic)	KC (LO)	School	Class	CF (Exemplar Answer)	CF (Question Type)	CF (Original Due Date)	CF (Response Time)	CF (Completion Time)	CF (Experiment ID)	CF (Stage)	CF (Anon Teacher Id)	CF (Course)	CF (Question Id)	CF (Assignment Day)	Outcome
116	1735	1740058015003.0535	1740057955453.0535	This is a placeholder FIB question for LO9 Set6 with _____	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 9	106	1	6	placeholder	Fill in Blank	1740063942801	59550	1740058027548.0535	1	learning	102	AP Biology	spacing-1009-fib-106	W5D1	INCORRECT
116	1736	1740140953724.0278	1740140887382.0278	This is a placeholder MCQ question for LO22 Set5?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 22	105	1	6	a	Multiple Choice	1740150342801	66342	1740140973250.0278	1	learning	102	AP Biology	spacing-1022-mcq-105	W5D2	CORRECT
116	1736	1740141025727.0278	1740140973250.0278	This is a placeholder SHA question for LO19 Set1?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	101	1	6	placeholder	Short Answer	1740150342801	52477	1740141031295.0278	1	learning	102	AP Biology	spacing-1019-sha-101	W5D2	CORRECT
116	1736	1740141082264.0278	1740141031295.0278	This is a placeholder FIB question for LO9 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 9	106	1	6	placeholder	Fill in Blank	1740150342801	50969	1740141091476.0278	1	learning	102	AP Biology	spacing-1009-fib-106	W5D2	CORRECT
116	1736	1740141156720.0278	1740141091476.0278	This is a placeholder FIB question for LO19 Set1 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 19	101	1	6	placeholder	Fill in Blank	1740150342801	65244	1740141168180.0278	1	learning	102	AP Biology	spacing-1019-fib-101	W5D2	INCORRECT
116	1736	1740141208273.0278	1740141168180.0278	This is a placeholder FIB question for LO19 Set1 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	101	1	6	placeholder	Fill in Blank	1740150342801	40093	1740141220290.0278	1	learning	102	AP Biology	spacing-1019-fib-101	W5D2	CORRECT
116	1736	1740141280963.0278	1740141220290.0278	This is a placeholder TOF question for LO8 Set1?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 8	101	1	6	true	True or False	1740150342801	60673	1740141293323.0278	1	learning	102	AP Biology	spacing-1008-tof-101	W5D2	CORRECT
116	1736	1740141317396.0278	1740141293323.0278	This is a placeholder MCQ question for LO19 Set1?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 19	101	1	6	a	Multiple Choice	1740150342801	24073	1740141321048.0278	1	learning	102	AP Biology	spacing-1019-mcq-101	W5D2	CORRECT
116	1736	1740141357762.0278	1740141321048.0278	This is a placeholder MCQ question for LO21 Set6?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 21	106	1	6	a	Multiple Choice	1740150342801	36714	1740141362935.0278	1	learning	102	AP Biology	spacing-1021-mcq-106	W5D2	CORRECT
116	1736	1740141404229.0278	1740141362935.0278	This is a placeholder SHA question for LO12 Set7?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 12	107	1	6	placeholder	Short Answer	1740150342801	41294	1740141415480.0278	1	learning	102	AP Biology	spacing-1012-sha-107	W5D2	CORRECT
116	1736	1740141457067.0278	1740141415480.0278	This is a placeholder FIB question for LO17 Set7 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 17	107	1	6	placeholder	Fill in Blank	1740150342801	41587	1740141468743.0278	1	learning	102	AP Biology	spacing-1017-fib-107	W5D2	CORRECT
116	1736	1740141504315.0278	1740141468743.0278	This is a placeholder SHA question for LO19 Set1?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	101	1	6	placeholder	Short Answer	1740150342801	35572	1740141512977.0278	1	learning	102	AP Biology	spacing-1019-sha-101	W5D2	CORRECT
116	1736	1740141547124.0278	1740141512977.0278	This is a placeholder TOF question for LO15 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 15	105	1	6	true	True or False	1740150342801	34147	1740141553311.0278	1	learning	102	AP Biology	spacing-1015-tof-105	W5D2	INCORRECT
116	1736	1740141609602.0278	1740141553311.0278	This is a placeholder MCQ question for LO7 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 7	107	1	6	a	Multiple Choice	1740150342801	56291	1740141625717.0278	1	learning	102	AP Biology	spacing-1007-mcq-107	W5D2	INCORRECT
116	1736	1740141667812.0278	1740141625717.0278	This is a placeholder TOF question for LO19 Set1?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 19	101	1	6	true	True or False	1740150342801	42095	1740141675532.0278	1	learning	102	AP Biology	spacing-1019-tof-101	W5D2	CORRECT
116	1736	1740141714585.0278	1740141675532.0278	This is a placeholder TOF question for LO19 Set1?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 19	101	1	6	true	True or False	1740150342801	39053	1740141725185.0278	1	learning	102	AP Biology	spacing-1019-tof-101	W5D2	CORRECT
116	1736	1740141751214.0278	1740141725185.0278	This is a placeholder SHA question for LO19 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 19	101	1	6	placeholder	Short Answer	1740150342801	26029	1740141758542.0278	1	learning	102	AP Biology	spacing-1019-sha-101	W5D2	INCORRECT
116	1736	1740141819561.0278	1740141758542.0278	This is a placeholder SHA question for LO19 Set1?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	101	1	6	placeholder	Short Answer	1740150342801	61019	1740141826630.0278	1	learning	102	AP Biology	spacing-1019-sha-101	W5D2	CORRECT
116	1736	1740141859411.0278	1740141826630.0278	This is a placeholder MCQ question for LO19 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 19	101	1	6	a	Multiple Choice	1740150342801	32781	1740141863078.0278	1	learning	102	AP Biology	spacing-1019-mcq-101	W5D2	INCORRECT
116	1736	1740141894347.0278	1740141863078.0278	This is a placeholder MCQ question for LO3 Set1?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 3	101	1	6	a	Multiple Choice	1740150342801	31269	1740141901174.0278	1	learning	102	AP Biology	spacing-1003-mcq-101	W5D2	CORRECT
116	1736	1740141945263.0278	1740141901174.0278	This is a placeholder TOF question for LO4 Set5?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 4	105	1	6	true	True or False	1740150342801	44089	1740141956111.0278	1	learning	102	AP Biology	spacing-1004-tof-105	W5D2	CORRECT
116	1736	1740141991308.0278	1740141956111.0278	This is a placeholder SHA question for LO19 Set1?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 19	101	1	6	placeholder	Short Answer	1740150342801	35197	1740141996640.0278	1	learning	102	AP Biology	spacing-1019-sha-101	W5D2	CORRECT
116	1736	1740142032500.0278	1740141996640.0278	This is a placeholder MCQ question for LO19 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 19	101	1	6	a	Multiple Choice	1740150342801	35860	1740142039076.0278	1	learning	102	AP Biology	spacing-1019-mcq-101	W5D2	INCORRECT
116	1736	1740142073023.0278	1740142039076.0278	This is a placeholder SHA question for LO1 Set5?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 1	105	1	6	placeholder	Short Answer	1740150342801	33947	1740142081617.0278	1	learning	102	AP Biology	spacing-1001-sha-105	W5D2	CORRECT
116	1736	1740142127068.0278	1740142081617.0278	This is a placeholder FIB question for LO23 Set3 with _____	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 23	103	1	6	placeholder	Fill in Blank	1740150342801	45451	1740142132984.0278	1	learning	102	AP Biology	spacing-1023-fib-103	W5D2	INCORRECT
116	1737	1740660332025.3435	1740660281067.3435	This is a placeholder FIB question for LO9 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 9	106	1	6	placeholder	Fill in Blank	1740668742801	50958	1740660345593.3435	1	learning	102	AP Biology	spacing-1009-fib-106	W6D1	CORRECT
116	1737	1740660408960.3435	1740660345593.3435	This is a placeholder TOF question for LO21 Set4?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 21	104	1	6	true	True or False	1740668742801	63367	1740660418482.3435	1	learning	102	AP Biology	spacing-1021-tof-104	W6D1	INCORRECT
116	1737	1740660485819.3435	1740660418482.3435	This is a placeholder MCQ question for LO23 Set5?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 23	105	1	6	a	Multiple Choice	1740668742801	67337	1740660504685.3435	1	learning	102	AP Biology	spacing-1023-mcq-105	W6D1	CORRECT
116	1737	1740660529796.3435	1740660504685.3435	This is a placeholder FIB question for LO13 Set2 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 13	102	1	6	placeholder	Fill in Blank	1740668742801	25111	1740660536558.3435	1	learning	102	AP Biology	spacing-1013-fib-102	W6D1	INCORRECT
116	1737	1740660567908.3435	1740660536558.3435	This is a placeholder MCQ question for LO13 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 13	105	1	6	a	Multiple Choice	1740668742801	31350	1740660575845.3435	1	learning	102	AP Biology	spacing-1013-mcq-105	W6D1	CORRECT
116	1737	1740660622295.3435	1740660575845.3435	This is a placeholder SHA question for LO13 Set2?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 13	102	1	6	placeholder	Short Answer	1740668742801	46450	1740660629798.3435	1	learning	102	AP Biology	spacing-1013-sha-102	W6D1	INCORRECT
116	1737	1740660677057.3435	1740660629798.3435	This is a placeholder SHA question for LO22 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 22	105	1	6	placeholder	Short Answer	1740668742801	47259	1740660684283.3435	1	learning	102	AP Biology	spacing-1022-sha-105	W6D1	INCORRECT
116	1737	1740660722663.3435	1740660684283.3435	This is a placeholder FIB question for LO13 Set2 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 13	102	1	6	placeholder	Fill in Blank	1740668742801	38380	1740660729645.3435	1	learning	102	AP Biology	spacing-1013-fib-102	W6D1	INCORRECT
116	1737	1740660764955.3435	1740660729645.3435	This is a placeholder SHA question for LO13 Set6?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	106	1	6	placeholder	Short Answer	1740668742801	35310	1740660769509.3435	1	learning	102	AP Biology	spacing-1013-sha-106	W6D1	CORRECT
116	1737	1740660819955.3435	1740660769509.3435	This is a placeholder MCQ question for LO13 Set5?	AP Biology	a	narrow	Standard Spacing	high	Question Variability	Select	a	Learning Objective 13	105	1	6	a	Multiple Choice	1740668742801	50446	1740660829515.3435	1	learning	102	AP Biology	spacing-1013-mcq-105	W6D1	CORRECT
116	1737	1740660860857.3435	1740660829515.3435	This is a placeholder FIB question for LO13 Set5 with _____	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	105	1	6	placeholder	Fill in Blank	1740668742801	31342	1740660866989.3435	1	learning	102	AP Biology	spacing-1013-fib-105	W6D1	CORRECT
116	1737	1740660913687.3435	1740660866989.3435	This is a placeholder SHA question for LO12 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 12	105	1	6	placeholder	Short Answer	1740668742801	46698	1740660923075.3435	1	learning	102	AP Biology	spacing-1012-sha-105	W6D1	INCORRECT
116	1737	1740660969480.3435	1740660923075.3435	This is a placeholder SHA question for LO3 Set3?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 3	103	1	6	placeholder	Short Answer	1740668742801	46405	1740660982111.3435	1	learning	102	AP Biology	spacing-1003-sha-103	W6D1	INCORRECT
116	1737	1740661044932.3435	1740660982111.3435	This is a placeholder SHA question for LO4 Set5?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 4	105	1	6	placeholder	Short Answer	1740668742801	62821	1740661051990.3435	1	learning	102	AP Biology	spacing-1004-sha-105	W6D1	CORRECT
116	1737	1740661087381.3435	1740661051990.3435	This is a placeholder MCQ question for LO17 Set7?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 17	107	1	6	a	Multiple Choice	1740668742801	35391	1740661097077.3435	1	learning	102	AP Biology	spacing-1017-mcq-107	W6D1	CORRECT
116	1737	1740661154247.3435	1740661097077.3435	This is a placeholder MCQ question for LO8 Set7?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 8	107	1	6	a	Multiple Choice	1740668742801	57170	1740661162495.3435	1	learning	102	AP Biology	spacing-1008-mcq-107	W6D1	CORRECT
116	1737	1740661212384.3435	1740661162495.3435	This is a placeholder FIB question for LO13 Set6 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 13	106	1	6	placeholder	Fill in Blank	1740668742801	49889	1740661221800.3435	1	learning	102	AP Biology	spacing-1013-fib-106	W6D1	INCORRECT
116	1737	1740661275412.3435	1740661221800.3435	This is a placeholder SHA question for LO13 Set7?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	107	1	6	placeholder	Short Answer	1740668742801	53612	1740661280985.3435	1	learning	102	AP Biology	spacing-1013-sha-107	W6D1	CORRECT
116	1737	1740661307666.3435	1740661280985.3435	This is a placeholder FIB question for LO1 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 1	105	1	6	placeholder	Fill in Blank	1740668742801	26681	1740661315023.3435	1	learning	102	AP Biology	spacing-1001-fib-105	W6D1	CORRECT
116	1737	1740661371733.3435	1740661315023.3435	This is a placeholder SHA question for LO7 Set4?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 7	104	1	6	placeholder	Short Answer	1740668742801	56710	1740661386709.3435	1	learning	102	AP Biology	spacing-1007-sha-104	W6D1	CORRECT
116	1737	1740661425999.3435	1740661386709.3435	This is a placeholder FIB question for LO15 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	105	1	6	placeholder	Fill in Blank	1740668742801	39290	1740661437779.3435	1	learning	102	AP Biology	spacing-1015-fib-105	W6D1	CORRECT
116	1737	1740661486299.3435	1740661437779.3435	This is a placeholder SHA question for LO13 Set6?	AP Biology	placeholder	narrow	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 13	106	1	6	placeholder	Short Answer	1740668742801	48520	1740661495593.3435	1	learning	102	AP Biology	spacing-1013-sha-106	W6D1	CORRECT
116	1737	1740661538124.3435	1740661495593.3435	This is a placeholder TOF question for LO13 Set7?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 13	107	1	6	true	True or False	1740668742801	42531	1740661546724.3435	1	learning	102	AP Biology	spacing-1013-tof-107	W6D1	CORRECT
116	1737	1740661574347.3435	1740661546724.3435	This is a placeholder SHA question for LO13 Set7?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 13	107	1	6	placeholder	Short Answer	1740668742801	27623	1740661578797.3435	1	learning	102	AP Biology	spacing-1013-sha-107	W6D1	INCORRECT
116	1738	1740750443471.5906	1740750418593.5906	This is a placeholder FIB question for LO3 Set6 with _____	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 3	106	1	6	placeholder	Fill in Blank	1740755142801	24878	1740750450827.5906	1	learning	102	AP Biology	spacing-1003-fib-106	W6D2	CORRECT
116	1738	1740750494116.5906	1740750450827.5906	This is a placeholder MCQ question for LO8 Set5?	AP Biology	a	wide	Standard Spacing	high	Question Variability	Select	a	Learning Objective 8	105	1	6	a	Multiple Choice	1740755142801	43289	1740750506598.5906	1	learning	102	AP Biology	spacing-1008-mcq-105	W6D2	CORRECT
116	1738	1740750530425.5906	1740750506598.5906	This is a placeholder FIB question for LO14 Set3 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	103	1	6	placeholder	Fill in Blank	1740755142801	23827	1740750537283.5906	1	learning	102	AP Biology	spacing-1014-fib-103	W6D2	CORRECT
116	1738	1740750560666.5906	1740750537283.5906	This is a placeholder FIB question for LO12 Set3 with _____	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 12	103	1	6	placeholder	Fill in Blank	1740755142801	23383	1740750563850.5906	1	learning	102	AP Biology	spacing-1012-fib-103	W6D2	INCORRECT
116	1738	1740750592764.5906	1740750563850.5906	This is a placeholder TOF question for LO14 Set3?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 14	103	1	6	true	True or False	1740755142801	28914	1740750600183.5906	1	learning	102	AP Biology	spacing-1014-tof-103	W6D2	CORRECT
116	1738	1740750629819.5906	1740750600183.5906	This is a placeholder TOF question for LO21 Set1?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 21	101	1	6	true	True or False	1740755142801	29636	1740750632855.5906	1	learning	102	AP Biology	spacing-1021-tof-101	W6D2	CORRECT
116	1738	1740750663223.5906	1740750632855.5906	This is a placeholder TOF question for LO17 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 17	107	1	6	true	True or False	1740755142801	30368	1740750669783.5906	1	learning	102	AP Biology	spacing-1017-tof-107	W6D2	INCORRECT
116	1738	1740750722812.5906	1740750669783.5906	This is a placeholder SHA question for LO9 Set6?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 9	106	1	6	placeholder	Short Answer	1740755142801	53029	1740750736412.5906	1	learning	102	AP Biology	spacing-1009-sha-106	W6D2	INCORRECT
116	1738	1740750785154.5906	1740750736412.5906	This is a placeholder SHA question for LO14 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	103	1	6	placeholder	Short Answer	1740755142801	48742	1740750798673.5906	1	learning	102	AP Biology	spacing-1014-sha-103	W6D2	CORRECT
116	1738	1740750857690.5906	1740750798673.5906	This is a placeholder SHA question for LO22 Set5?	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 22	105	1	6	placeholder	Short Answer	1740755142801	59017	1740750868462.5906	1	learning	102	AP Biology	spacing-1022-sha-105	W6D2	CORRECT
116	1738	1740750935777.5906	1740750868462.5906	This is a placeholder TOF question for LO23 Set1?	AP Biology	true	wide	Standard Spacing	high	Question Variability	Select	true	Learning Objective 23	101	1	6	true	True or False	1740755142801	67315	1740750948169.5906	1	learning	102	AP Biology	spacing-1023-tof-101	W6D2	CORRECT
116	1738	1740750997315.5906	1740750948169.5906	This is a placeholder FIB question for LO14 Set3 with _____	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	103	1	6	placeholder	Fill in Blank	1740755142801	49146	1740751002397.5906	1	learning	102	AP Biology	spacing-1014-fib-103	W6D2	INCORRECT
116	1738	1740751061592.5906	1740751002397.5906	This is a placeholder TOF question for LO14 Set3?	AP Biology	true	narrow	Standard Spacing	low	Question Variability	Select	true	Learning Objective 14	103	1	6	true	True or False	1740755142801	59195	1740751076022.5906	1	learning	102	AP Biology	spacing-1014-tof-103	W6D2	CORRECT
116	1738	1740751107213.5906	1740751076022.5906	This is a placeholder SHA question for LO14 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	103	1	6	placeholder	Short Answer	1740755142801	31191	1740751111361.5906	1	learning	102	AP Biology	spacing-1014-sha-103	W6D2	INCORRECT
116	1738	1740751175747.5906	1740751111361.5906	This is a placeholder TOF question for LO14 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	103	1	6	true	True or False	1740755142801	64386	1740751185027.5906	1	learning	102	AP Biology	spacing-1014-tof-103	W6D2	INCORRECT
116	1738	1740751248525.5906	1740751185027.5906	This is a placeholder MCQ question for LO14 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 14	103	1	6	a	Multiple Choice	1740755142801	63498	1740751257692.5906	1	learning	102	AP Biology	spacing-1014-mcq-103	W6D2	CORRECT
116	1738	1740751280488.5906	1740751257692.5906	This is a placeholder TOF question for LO1 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 1	105	1	6	true	True or False	1740755142801	22796	1740751285128.5906	1	learning	102	AP Biology	spacing-1001-tof-105	W6D2	INCORRECT
116	1738	1740751318191.5906	1740751285128.5906	This is a placeholder SHA question for LO7 Set1?	AP Biology	placeholder	wide	Standard Spacing	high	Question Variability	Select	placeholder	Learning Objective 7	101	1	6	placeholder	Short Answer	1740755142801	33063	1740751322237.5906	1	learning	102	AP Biology	spacing-1007-sha-101	W6D2	CORRECT
116	1738	1740751358386.5906	1740751322237.5906	This is a placeholder TOF question for LO4 Set5?	AP Biology	incorrect answer	wide	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 4	105	1	6	true	True or False	1740755142801	36149	1740751368892.5906	1	learning	102	AP Biology	spacing-1004-tof-105	W6D2	INCORRECT
116	1738	1740751433601.5906	1740751368892.5906	This is a placeholder FIB question for LO15 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	105	1	6	placeholder	Fill in Blank	1740755142801	64709	1740751441965.5906	1	learning	102	AP Biology	spacing-1015-fib-105	W6D2	CORRECT
116	1738	1740751494516.5906	1740751441965.5906	This is a placeholder FIB question for LO14 Set3 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	103	1	6	placeholder	Fill in Blank	1740755142801	52551	1740751505496.5906	1	learning	102	AP Biology	spacing-1014-fib-103	W6D2	CORRECT
116	1738	1740751570114.5906	1740751505496.5906	This is a placeholder SHA question for LO14 Set3?	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 14	103	1	6	placeholder	Short Answer	1740755142801	64618	1740751577659.5906	1	learning	102	AP Biology	spacing-1014-sha-103	W6D2	CORRECT
116	1738	1740751632602.5906	1740751577659.5906	This is a placeholder MCQ question for LO14 Set3?	AP Biology	a	narrow	Standard Spacing	low	Question Variability	Select	a	Learning Objective 14	103	1	6	a	Multiple Choice	1740755142801	54943	1740751648658.5906	1	learning	102	AP Biology	spacing-1014-mcq-103	W6D2	CORRECT
116	1738	1740751700015.5906	1740751648658.5906	This is a placeholder TOF question for LO14 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	103	1	6	true	True or False	1740755142801	51357	1740751706416.5906	1	learning	102	AP Biology	spacing-1014-tof-103	W6D2	INCORRECT
116	1739	1740832718640.0173	1740832692552.0173	This is a placeholder FIB question for LO15 Set5 with _____	AP Biology	placeholder	wide	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 15	105	1	6	placeholder	Fill in Blank	1740841542801	26088	1740832723015.0173	1	post-test	102	AP Biology	spacing-1015-fib-105	posttest	CORRECT
116	1739	1740832766727.0173	1740832723015.0173	This is a placeholder TOF question for LO7 Set1?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 7	101	1	6	true	True or False	1740841542801	43712	1740832772838.0173	1	post-test	102	AP Biology	spacing-1007-tof-101	posttest	INCORRECT
116	1739	1740832824691.0173	1740832772838.0173	This is a placeholder MCQ question for LO17 Set5?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 17	105	1	6	a	Multiple Choice	1740841542801	51853	1740832839795.0173	1	post-test	102	AP Biology	spacing-1017-mcq-105	posttest	CORRECT
116	1739	1740832892901.0173	1740832839795.0173	This is a placeholder TOF question for LO14 Set3?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 14	103	1	6	true	True or False	1740841542801	53106	1740832900652.0173	1	post-test	102	AP Biology	spacing-1014-tof-103	posttest	INCORRECT
116	1739	1740832946532.0173	1740832900652.0173	This is a placeholder TOF question for LO6 Set4?	AP Biology	incorrect answer	narrow	Standard Spacing	low	Question Variability	Select	incorrect answer	Learning Objective 6	104	1	6	true	True or False	1740841542801	45880	1740832959568.0173	1	post-test	102	AP Biology	spacing-1006-tof-104	posttest	INCORRECT
116	1739	1740832999933.0173	1740832959568.0173	This is a placeholder TOF question for LO10 Set1?	AP Biology	incorrect answer	narrow	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 10	101	1	6	true	True or False	1740841542801	40365	1740833007295.0173	1	post-test	102	AP Biology	spacing-1010-tof-101	posttest	INCORRECT
116	1739	1740833042681.0173	1740833007295.0173	This is a placeholder FIB question for LO24 Set5 with _____	AP Biology	placeholder	narrow	Standard Spacing	low	Question Variability	Select	placeholder	Learning Objective 24	105	1	6	placeholder	Fill in Blank	1740841542801	35386	1740833048493.0173	1	post-test	102	AP Biology	spacing-1024-fib-105	posttest	CORRECT
116	1739	1740833078110.0173	1740833048493.0173	This is a placeholder TOF question for LO21 Set7?	AP Biology	incorrect answer	wide	Standard Spacing	high	Question Variability	Select	incorrect answer	Learning Objective 21	107	1	6	true	True or False	1740841542801	29617	1740833082804.0173	1	post-test	102	AP Biology	spacing-1021-tof-107	posttest	INCORRECT
116	1739	1740833120515.0173	1740833082804.0173	This is a placeholder TOF question for LO9 Set6?	AP Biology	true	wide	Standard Spacing	low	Question Variability	Select	true	Learning Objective 9	106	1	6	true	True or False	1740841542801	37711	1740833126917.0173	1	post-test	102	AP Biology	spacing-1009-tof-106	posttest	CORRECT
116	1739	1740833151432.0173	1740833126917.0173	This is a placeholder TOF question for LO18 Set1?	AP Biology	true	narrow	Standard Spacing	high	Question Variability	Select	true	Learning Objective 18	101	1	6	true	True or False	1740841542801	24515	1740833156930.0173	1	post-test	102	AP Biology	spacing-1018-tof-101	posttest	CORRECT
116	1739	1740833197560.0173	1740833156930.0173	This is a placeholder MCQ question for LO22 Set6?	AP Biology	a	wide	Standard Spacing	low	Question Variability	Select	a	Learning Objective 22	106	1	6	a	Multiple Choice	1740841542801	40630	1740833202905.0173	1	post-test	102	AP Biology	spacing-1022-mcq-106	posttest	CORRECT
